"TUP",02/07/2017,8,"Corsa Di Cavalli","D","TuP",01/18/2017,"D",3.00,"fst","H",37.20,"","",14,24,0,"F","F"
"TUP",02/07/2017,8,"Corsa Di Cavalli","D","TuP",12/05/2016,"D",4.00,"fst","H",46.40,"","",2,32,0,"F","F"
"TUP",02/07/2017,8,"Corsa Di Cavalli","D","TuP",11/20/2016,"D",5.00,"fst","H",100.80,"","",3,32,0,"F","F"
"TUP",02/07/2017,8,"Corsa Di Cavalli","D","TuP",11/11/2016,"D",5.00,"fst","H",100.20,"Y","",1,10,0,"F","F"
"TUP",02/07/2017,8,"Joe Dunk In","D","TuP",12/11/2016,"D",4.00,"fst","H",47.40,"","",3,28,0,"F","F"
"TUP",02/07/2017,8,"Joe Dunk In","D","TuP",11/16/2016,"D",4.00,"fst","H",47.60,"","",3,25,0,"F","F"
"TUP",02/07/2017,8,"Joe Dunk In","D","TuP",11/09/2016,"D",4.00,"fst","H",49.40,"","",17,28,0,"F","F"
"TUP",02/07/2017,8,"Bullittone","D","TuP",01/19/2017,"D",4.00,"fst","H",46.20,"","",2,14,0,"F","F"
"TUP",02/07/2017,8,"Bullittone","D","TuP",12/28/2016,"D",4.00,"fst","H",47.60,"","",9,56,0,"F","F"
"TUP",02/07/2017,8,"Bullittone","D","TuP",12/17/2016,"D",5.00,"fst","H",59.00,"","",3,6,0,"F","F"
"TUP",02/07/2017,8,"Bullittone","D","TuP",11/26/2016,"D",4.00,"fst","H",45.80,"Y","",1,36,0,"F","F"
"TUP",02/07/2017,8,"Bullittone","D","TuP",11/17/2016,"D",4.00,"fst","H",48.00,"","",3,6,0,"F","F"
"TUP",02/07/2017,8,"Provable","D","TuP",02/02/2017,"D",4.00,"fst","H",49.00,"","",4,6,0,"F","F"
"TUP",02/07/2017,8,"Provable","D","TuP",01/19/2017,"D",3.00,"fst","H",39.80,"","",13,13,0,"F","F"
"TUP",02/07/2017,8,"Provable","D","TuP",01/06/2017,"D",3.00,"fst","H",37.00,"","",10,26,0,"F","F"
"TUP",02/07/2017,8,"Provable","D","TuP",12/18/2016,"D",3.00,"fst","H",37.40,"","",5,15,0,"F","F"
"TUP",02/07/2017,8,"Provable","D","TuP",12/03/2016,"D",3.00,"fst","H",35.60,"","",5,21,0,"F","F"
